waterpoint_id,district,source_type,power_source,management,age_years,depth_m,static_water_level_m,gw_trend_m_per_year,rainfall_mm_12mo,households_served,population_served,duty_cycle,water_tds_ppm,iron_ppm,chloride_ppm,distance_to_workshop_km,road_access_score,days_since_service,has_tariff,caretaker_trained,failures_past_24mo,mean_repair_delay_days,uptime_pct_12mo,handle_effort_index,season_month,failure_next_90d
WP-010337,Bikaner,handpump_india_mk2,handpump,gram_panchayat,10.9,80.5,60.0,1.0,60.0,23,131,0.708,1812.0,0.39,735.0,16.6,4.0,207,0,1,1,0.5,91.8,8.51,8,0
WP-010338,Jaisalmer,piped_standpost,solar_pv,private_operator,9.5,74.2,45.9,1.25,208.0,31,165,0.335,2166.0,1.74,912.0,18.4,7.6,106,1,0,2,0.5,88.5,7.89,9,1
WP-010339,Udaipur,submersible_borewell,solar_pv,village_water_committee,14.3,34.3,17.0,0.59,511.0,42,245,0.391,424.0,1.31,138.0,19.5,5.7,23,1,1,4,7.8,74.2,6.09,3,0
WP-010340,Jodhpur,handpump_india_mk2,handpump,gram_panchayat,9.1,99.0,61.7,0.39,215.0,18,120,0.416,1755.0,1.63,731.0,1.9,5.7,241,0,0,1,0.5,96.6,8.85,4,0
WP-010341,Pali,submersible_borewell,solar_pv,gram_panchayat,4.1,79.2,38.5,0.68,494.0,138,688,1.416,1857.0,1.18,378.0,5.2,1.0,87,0,0,1,7.7,93.8,10.0,2,0
WP-010342,Ajmer,submersible_borewell,grid_electric,private_operator,10.3,15.8,4.8,0.6,355.0,47,262,0.346,1592.0,1.96,489.0,7.4,7.4,288,1,1,4,3.4,84.1,6.13,12,0
WP-010343,Udaipur,handpump_india_mk2,handpump,gram_panchayat,11.9,45.2,10.8,0.54,564.0,21,97,0.279,1039.0,1.08,273.0,25.8,5.1,76,0,0,4,0.5,76.2,4.13,2,0
WP-010344,Pali,handpump_india_mk2,handpump,private_operator,3.4,88.2,22.8,0.88,68.0,489,2822,3.2,864.0,0.7,292.0,9.1,6.5,19,1,0,2,0.5,91.0,9.54,7,1
WP-010345,Ajmer,submersible_borewell,grid_electric,village_water_committee,9.0,76.0,36.9,0.2,308.0,21,109,0.17,1288.0,0.4,356.0,32.2,7.1,150,0,1,1,10.5,97.1,9.11,7,0
WP-010346,Udaipur,handpump_india_mk2,handpump,village_water_committee,13.8,89.4,33.0,0.35,496.0,54,295,1.708,1491.0,0.58,423.0,10.7,7.5,43,0,0,8,0.5,63.7,8.39,6,1
WP-010347,Banswara,handpump_mk3,handpump,village_water_committee,7.7,48.4,11.9,0.43,295.0,21,101,0.57,654.0,0.61,128.0,21.3,5.8,119,1,0,1,0.5,92.7,6.53,8,0
WP-010348,Barmer,piped_standpost,grid_electric,village_water_committee,23.0,99.1,69.7,1.1,106.0,21,102,0.144,1795.0,1.57,372.0,7.8,6.2,62,1,1,0,0.5,97.0,10.0,3,0
WP-010349,Ajmer,spring_box,gravity,gram_panchayat,5.1,7.7,4.0,1.11,537.0,37,133,0.607,1179.0,1.24,367.0,13.9,5.5,136,0,0,1,0.5,85.0,5.47,12,0
WP-010350,Bikaner,handpump_mk3,handpump,gram_panchayat,6.4,65.5,35.2,1.38,199.0,31,166,0.706,898.0,0.75,343.0,12.5,8.4,113,0,1,2,0.5,87.1,,3,0
WP-010351,Udaipur,handpump_india_mk2,handpump,gram_panchayat,10.6,61.2,36.2,1.51,720.0,29,148,0.705,1150.0,0.05,429.0,16.0,6.1,25,1,1,2,0.5,90.7,6.38,9,0
WP-010352,Barmer,handpump_mk3,handpump,gram_panchayat,5.4,86.8,45.5,0.82,272.0,33,180,0.942,2099.0,2.91,528.0,25.0,4.7,404,0,0,3,3.8,86.3,9.3,4,1
WP-010353,Bikaner,handpump_india_mk2,handpump,gram_panchayat,5.3,132.8,74.5,1.45,89.0,51,273,1.144,1579.0,0.71,639.0,28.8,6.7,286,1,1,4,0.8,77.7,10.0,1,1
WP-010354,Bikaner,piped_standpost,grid_electric,private_operator,16.6,80.8,61.7,1.25,429.0,62,361,0.657,1966.0,,616.0,19.7,4.1,106,1,1,5,17.9,80.4,10.0,1,1
WP-010355,Pali,submersible_borewell,solar_pv,village_water_committee,6.4,67.2,46.4,0.76,472.0,223,1462,2.013,1164.0,1.18,477.0,49.2,3.9,85,1,1,2,22.6,81.5,9.31,8,0
WP-010356,Barmer,handpump_mk3,handpump,gram_panchayat,13.9,94.4,58.1,1.3,266.0,59,280,1.745,2103.0,0.16,444.0,33.2,6.2,152,1,0,6,12.6,74.4,10.0,12,1
WP-010357,Barmer,piped_standpost,grid_electric,village_water_committee,3.7,108.1,62.4,1.58,361.0,24,140,0.238,1839.0,1.91,440.0,10.3,,113,1,1,1,0.5,91.9,6.66,9,0
WP-010358,Jhunjhunu,handpump_mk3,handpump,village_water_committee,6.3,86.5,28.7,0.75,271.0,19,88,0.294,1321.0,0.64,416.0,22.5,7.5,48,0,0,1,0.5,96.2,6.48,9,0
WP-010359,Banswara,submersible_borewell,solar_pv,gram_panchayat,6.1,25.9,5.6,0.87,592.0,50,253,0.344,1480.0,1.09,317.0,27.1,5.5,456,0,0,0,11.1,93.2,4.73,3,0
WP-010360,Jhunjhunu,spring_box,gravity,unmanaged,6.4,7.4,4.8,0.95,296.0,24,126,0.618,513.0,0.63,171.0,36.3,4.5,180,0,0,3,18.0,84.8,5.21,8,0
WP-010361,Churu,handpump_india_mk2,handpump,village_water_committee,3.7,80.6,35.9,1.05,408.0,17,100,0.426,1271.0,1.08,557.0,39.5,5.3,28,1,1,0,5.6,95.8,7.22,1,0
WP-010362,Pali,handpump_india_mk2,handpump,gram_panchayat,5.8,31.1,21.2,1.67,231.0,13,58,0.2,1494.0,0.29,434.0,18.8,8.2,156,1,1,1,3.3,98.5,5.07,1,0
WP-010363,Jhunjhunu,piped_standpost,grid_electric,village_water_committee,7.7,72.8,35.6,0.54,414.0,25,110,0.161,1410.0,0.49,437.0,8.8,7.3,273,1,0,3,0.5,91.0,4.94,3,0
WP-010364,Nagaur,handpump_mk3,handpump,village_water_committee,1.8,65.2,26.4,1.23,468.0,11,59,0.244,1174.0,0.97,355.0,11.4,8.5,160,1,1,3,0.5,83.8,4.21,7,0
WP-010365,Pali,handpump_india_mk2,handpump,unmanaged,5.2,92.9,27.2,1.25,348.0,42,133,0.648,1342.0,0.34,548.0,7.5,5.5,92,0,0,5,0.5,81.8,7.18,1,0
WP-010366,Barmer,handpump_india_mk2,handpump,gram_panchayat,10.5,98.6,53.8,1.34,401.0,13,78,0.323,1857.0,2.13,411.0,12.9,5.7,57,0,0,0,6.8,94.8,,11,0
WP-010367,Bikaner,handpump_mk3,handpump,private_operator,4.6,107.4,88.1,1.04,175.0,48,279,1.524,1772.0,2.66,523.0,9.7,8.6,44,1,1,0,0.5,99.4,9.49,11,1
WP-010368,Ajmer,submersible_borewell,grid_electric,unmanaged,8.8,86.1,48.4,0.84,289.0,66,350,0.511,1423.0,0.88,587.0,26.7,4.6,131,0,0,1,8.1,91.7,8.27,5,0
WP-010369,Nagaur,handpump_mk3,handpump,gram_panchayat,4.4,74.2,38.2,0.53,360.0,25,146,0.498,2145.0,0.65,689.0,62.3,4.8,50,1,1,1,24.6,91.2,8.05,9,0
WP-010370,Barmer,handpump_india_mk2,handpump,village_water_committee,7.2,97.1,32.9,0.89,216.0,8,32,0.072,1687.0,1.9,665.0,24.4,4.1,66,0,1,1,1.2,92.4,5.17,3,0
WP-010371,Jaisalmer,handpump_mk3,handpump,private_operator,1.4,114.2,64.9,1.52,362.0,89,515,2.473,2149.0,1.09,765.0,27.1,5.0,186,1,1,2,4.4,85.3,9.11,6,1
WP-010372,Udaipur,submersible_borewell,grid_electric,private_operator,10.3,59.0,16.6,0.38,428.0,29,167,0.237,906.0,,351.0,13.3,8.7,51,1,1,2,0.5,89.5,6.51,10,1
WP-010373,Jodhpur,piped_standpost,solar_pv,gram_panchayat,5.3,71.2,37.6,0.67,428.0,48,195,0.209,1574.0,2.4,428.0,1.0,4.7,416,0,0,3,0.5,84.4,4.62,8,0
WP-010374,Barmer,submersible_borewell,solar_pv,gram_panchayat,12.9,116.2,44.7,1.31,241.0,13,70,0.112,2064.0,1.95,792.0,14.9,6.7,752,0,0,4,0.5,89.2,7.49,6,0
WP-010375,Ajmer,submersible_borewell,solar_pv,gram_panchayat,6.7,67.4,16.9,0.59,570.0,75,380,0.503,1848.0,1.7,691.0,13.7,4.8,141,1,1,3,6.5,80.1,5.86,1,0
WP-010376,Jhunjhunu,piped_standpost,grid_electric,village_water_committee,5.6,60.2,41.9,1.02,293.0,7,27,0.053,815.0,0.9,159.0,43.1,7.7,145,0,0,1,7.0,92.2,6.54,4,0
WP-010377,Churu,handpump_india_mk2,handpump,gram_panchayat,4.8,113.9,73.8,1.66,266.0,11,56,0.213,1550.0,0.33,357.0,42.3,7.1,53,0,0,0,5.5,99.5,8.66,1,0
WP-010378,Udaipur,handpump_india_mk2,handpump,village_water_committee,5.3,24.9,14.2,0.53,546.0,67,381,2.353,964.0,0.26,358.0,15.7,6.7,41,0,0,3,0.5,85.0,7.51,3,0
WP-010379,Jodhpur,handpump_india_mk2,handpump,village_water_committee,5.1,73.7,30.0,0.9,456.0,14,53,0.238,2032.0,0.71,782.0,33.7,7.0,144,1,1,1,0.9,98.6,7.66,8,0
WP-010380,Jhunjhunu,handpump_mk3,handpump,gram_panchayat,4.3,63.6,31.5,0.5,461.0,49,282,1.362,881.0,0.12,272.0,18.1,2.5,438,0,0,3,11.5,87.3,7.49,11,1
WP-010381,Ajmer,spring_box,gravity,gram_panchayat,4.6,5.9,2.5,0.49,256.0,41,253,1.69,1925.0,0.3,519.0,15.2,6.6,59,0,0,1,0.5,90.0,5.22,10,0
WP-010382,Pali,handpump_india_mk2,handpump,unmanaged,22.1,68.4,27.0,0.73,278.0,45,200,1.022,1095.0,1.48,387.0,4.8,5.8,323,0,0,9,3.2,70.3,7.94,9,1
WP-010383,Bikaner,piped_standpost,grid_electric,gram_panchayat,6.8,79.2,45.1,0.63,241.0,62,266,0.436,1615.0,1.91,547.0,21.3,4.1,17,1,1,0,7.2,90.9,6.93,10,0
WP-010384,Ajmer,handpump_india_mk2,handpump,private_operator,1.9,83.7,56.5,1.09,350.0,14,85,0.279,1256.0,0.82,483.0,13.7,4.2,379,1,1,0,3.9,98.2,5.84,12,0
WP-010385,Ajmer,handpump_mk3,handpump,village_water_committee,1.9,79.5,32.5,0.65,665.0,86,434,3.157,1422.0,0.45,577.0,34.5,,78,1,1,1,4.7,95.4,9.72,5,1
WP-010386,Jaisalmer,handpump_mk3,handpump,gram_panchayat,22.4,91.4,42.0,1.42,118.0,26,159,0.545,2172.0,0.61,755.0,19.5,8.3,55,1,1,4,0.5,,8.06,10,1
WP-010387,Jaisalmer,handpump_india_mk2,handpump,village_water_committee,6.7,99.7,31.8,1.37,60.0,46,246,0.829,1588.0,3.44,577.0,23.3,4.0,45,1,1,2,3.1,92.6,7.88,6,0
WP-010388,Ajmer,handpump_mk3,handpump,gram_panchayat,3.2,49.0,12.3,0.92,375.0,90,396,1.957,806.0,1.24,340.0,11.5,6.5,80,0,1,0,0.5,98.6,,4,0
WP-010389,Jaisalmer,submersible_borewell,grid_electric,gram_panchayat,13.9,92.3,53.7,1.15,287.0,31,139,0.267,1237.0,1.53,252.0,27.1,2.7,263,0,0,0,9.2,96.2,6.41,3,0
WP-010390,Udaipur,handpump_mk3,handpump,village_water_committee,4.7,54.3,24.8,0.86,497.0,140,950,3.2,764.0,0.39,154.0,18.0,9.6,77,1,1,4,0.5,90.5,10.0,10,0
WP-010391,Jaisalmer,piped_standpost,grid_electric,unmanaged,7.5,75.3,57.5,1.56,415.0,8,32,0.066,2395.0,0.56,939.0,13.7,7.6,159,0,0,2,0.5,88.4,8.32,7,0
WP-010392,Banswara,piped_standpost,grid_electric,gram_panchayat,8.3,26.0,8.7,0.6,380.0,90,456,0.538,615.0,0.82,180.0,23.5,4.4,130,1,1,3,8.1,84.0,6.18,9,0
WP-010393,Ajmer,handpump_mk3,handpump,gram_panchayat,3.4,60.6,32.3,0.35,412.0,21,99,0.539,1026.0,0.71,312.0,20.8,5.2,109,1,1,1,4.3,94.6,,2,0
WP-010394,Churu,spring_box,gravity,gram_panchayat,4.8,3.8,1.0,1.45,651.0,13,51,0.322,1127.0,0.76,225.0,6.4,9.6,92,1,1,0,0.5,94.9,4.41,8,0
WP-010395,Jodhpur,handpump_india_mk2,handpump,private_operator,11.3,93.7,28.1,0.85,378.0,167,957,3.2,1396.0,0.12,359.0,2.1,9.0,41,0,0,6,0.5,74.5,9.27,7,1
WP-010396,Nagaur,handpump_india_mk2,handpump,gram_panchayat,16.7,71.9,49.4,1.33,232.0,13,61,0.312,1235.0,1.15,305.0,70.6,2.0,325,1,1,3,28.0,83.2,8.24,7,1
WP-010397,Ajmer,handpump_mk3,handpump,village_water_committee,12.1,108.5,34.5,0.91,228.0,15,86,0.434,834.0,0.98,311.0,13.8,8.6,18,1,1,1,0.5,88.5,5.22,3,0
WP-010398,Bhilwara,submersible_borewell,grid_electric,unmanaged,9.2,46.9,26.0,0.4,347.0,54,284,0.482,1125.0,0.95,339.0,6.1,6.7,75,0,1,1,0.5,98.2,7.03,12,0
WP-010399,Bikaner,submersible_borewell,solar_pv,gram_panchayat,5.6,99.0,72.3,1.26,256.0,51,294,0.584,1431.0,0.92,535.0,34.1,6.3,348,0,0,1,0.5,95.1,9.17,3,0
WP-010400,Jhunjhunu,submersible_borewell,solar_pv,gram_panchayat,9.9,64.3,45.4,0.69,544.0,24,89,0.119,859.0,1.34,369.0,36.8,6.1,107,1,1,0,4.5,96.2,6.41,2,0
WP-010401,Banswara,piped_standpost,grid_electric,gram_panchayat,11.1,71.9,20.3,0.34,418.0,13,66,0.1,1212.0,1.46,267.0,21.0,3.4,316,1,1,2,13.8,85.8,,5,0
WP-010402,Jodhpur,handpump_india_mk2,handpump,village_water_committee,16.4,82.6,58.3,1.51,156.0,24,143,0.716,2106.0,0.21,906.0,7.2,6.6,43,1,1,5,0.5,72.2,10.0,6,1
WP-010403,Ajmer,piped_standpost,grid_electric,private_operator,7.2,63.2,21.6,0.34,426.0,23,114,0.24,1386.0,0.43,337.0,41.1,4.9,161,1,1,1,16.6,91.0,4.5,10,0
WP-010404,Bikaner,submersible_borewell,grid_electric,gram_panchayat,27.0,105.6,40.9,1.17,485.0,14,71,0.124,2366.0,0.59,986.0,34.2,4.7,153,1,0,6,8.0,70.5,9.15,10,1
WP-010405,Udaipur,handpump_mk3,handpump,private_operator,13.2,52.8,24.3,0.9,687.0,20,90,0.301,872.0,0.5,215.0,28.9,6.4,53,1,1,3,3.0,80.6,7.56,6,0
WP-010406,Bikaner,handpump_india_mk2,handpump,village_water_committee,6.8,102.0,37.4,1.17,60.0,63,329,1.791,1703.0,2.22,683.0,7.4,7.7,487,0,0,1,0.5,87.6,9.42,4,0
WP-010407,Jodhpur,handpump_india_mk2,handpump,private_operator,14.8,82.6,51.5,0.75,285.0,43,196,1.003,1728.0,1.06,717.0,8.1,6.2,171,1,1,8,0.5,64.4,9.92,2,1
WP-010408,Churu,handpump_mk3,handpump,unmanaged,5.8,41.2,27.8,1.22,370.0,47,242,1.191,1875.0,1.15,538.0,12.5,4.3,687,0,0,2,0.5,93.4,7.41,7,0
WP-010409,Nagaur,piped_standpost,grid_electric,unmanaged,4.7,116.0,82.3,0.82,318.0,21,98,0.171,2146.0,1.06,389.0,21.3,5.8,206,0,0,1,7.7,89.5,8.66,12,1
WP-010410,Bikaner,handpump_mk3,handpump,private_operator,1.9,98.5,34.7,1.02,107.0,15,91,0.385,2342.0,1.03,631.0,32.0,8.2,58,1,1,0,4.7,95.7,5.2,3,0
WP-010411,Pali,handpump_india_mk2,handpump,private_operator,21.8,69.0,20.9,0.17,511.0,81,486,2.5,1703.0,1.41,564.0,4.0,4.8,51,1,0,12,0.5,51.7,9.44,7,1
WP-010412,Barmer,piped_standpost,grid_electric,gram_panchayat,5.6,114.9,69.1,1.52,320.0,18,81,0.092,3105.0,,706.0,30.3,2.4,51,1,1,0,8.0,99.1,8.98,5,0
WP-010413,Banswara,submersible_borewell,solar_pv,village_water_committee,11.0,37.0,17.2,0.74,745.0,13,91,0.181,1153.0,0.72,268.0,19.5,9.5,30,1,0,0,0.5,94.0,3.96,12,0
WP-010414,Barmer,spring_box,gravity,gram_panchayat,13.4,2.4,1.7,1.41,256.0,35,194,1.685,1851.0,0.3,534.0,7.9,7.4,294,1,1,6,0.5,81.2,8.48,6,1
WP-010415,Nagaur,submersible_borewell,grid_electric,gram_panchayat,5.8,58.9,19.8,0.68,269.0,28,156,0.339,1093.0,,249.0,22.0,4.5,69,0,0,0,13.7,98.9,4.41,3,0
WP-010416,Banswara,submersible_borewell,grid_electric,village_water_committee,6.2,49.3,23.5,0.14,620.0,18,115,0.17,905.0,0.6,308.0,24.4,4.7,44,1,0,1,0.5,83.0,5.27,11,0
WP-010417,Jaisalmer,handpump_mk3,handpump,gram_panchayat,1.9,85.4,52.6,1.4,106.0,14,79,0.425,1897.0,0.98,764.0,15.0,,71,1,0,0,2.6,94.1,7.91,7,0
WP-010418,Barmer,submersible_borewell,grid_electric,village_water_committee,3.5,88.5,37.8,1.25,346.0,14,66,0.128,2303.0,0.29,786.0,28.5,9.1,5,0,0,0,3.3,92.1,6.7,11,0
WP-010419,Ajmer,handpump_mk3,handpump,gram_panchayat,2.4,43.5,15.2,1.41,666.0,36,149,0.793,1137.0,0.24,302.0,34.9,8.1,192,1,0,2,5.3,88.4,4.42,1,0
WP-010420,Barmer,handpump_india_mk2,handpump,gram_panchayat,25.2,82.1,68.2,1.4,96.0,16,44,0.178,1587.0,1.28,512.0,26.0,4.7,79,0,1,1,9.6,93.2,10.0,3,1
WP-010421,Udaipur,spring_box,gravity,unmanaged,6.5,4.1,2.2,0.26,434.0,67,459,2.509,968.0,0.34,317.0,10.3,5.5,348,0,0,4,2.8,,7.67,8,0
WP-010422,Churu,submersible_borewell,solar_pv,village_water_committee,4.6,105.1,42.0,0.69,520.0,51,282,0.368,1625.0,,713.0,32.1,7.3,111,1,1,0,7.7,100.0,4.4,1,0
WP-010423,Udaipur,submersible_borewell,grid_electric,village_water_committee,5.5,56.1,14.9,0.66,646.0,32,179,0.246,1261.0,0.33,492.0,3.6,7.2,155,0,0,1,0.5,93.2,4.98,12,0
WP-010424,Bikaner,handpump_mk3,handpump,gram_panchayat,7.4,82.2,57.2,1.37,258.0,30,173,1.147,2318.0,,651.0,27.0,4.5,181,0,0,1,10.8,99.7,9.34,3,1
WP-010425,Jaisalmer,submersible_borewell,grid_electric,gram_panchayat,4.1,106.1,50.0,1.61,60.0,73,363,0.591,1426.0,0.94,571.0,15.8,6.0,71,0,0,0,3.1,88.1,6.32,8,0
WP-010426,Banswara,handpump_india_mk2,handpump,village_water_committee,10.8,71.3,14.9,0.65,529.0,69,394,1.476,1480.0,0.49,387.0,0.9,6.5,192,1,1,3,0.5,81.2,8.4,6,0
WP-010427,Bhilwara,handpump_india_mk2,handpump,gram_panchayat,13.4,82.1,41.9,0.5,431.0,68,297,1.569,903.0,1.98,280.0,7.0,3.2,243,1,1,7,0.5,74.2,10.0,10,1
WP-010428,Udaipur,handpump_india_mk2,handpump,unmanaged,6.6,63.6,26.5,0.42,467.0,56,306,1.975,1489.0,0.46,523.0,13.6,5.1,57,0,0,2,0.5,90.6,8.26,9,1
WP-010429,Jodhpur,handpump_india_mk2,handpump,private_operator,4.9,72.3,27.7,0.63,325.0,24,142,0.731,1824.0,0.42,387.0,11.1,5.5,120,1,1,1,0.5,91.9,4.71,3,0
WP-010430,Nagaur,handpump_india_mk2,handpump,village_water_committee,5.7,80.6,59.1,1.41,85.0,100,471,2.237,1387.0,2.11,416.0,23.9,5.4,268,1,0,4,21.5,,10.0,11,0
WP-010431,Jhunjhunu,piped_standpost,grid_electric,village_water_committee,3.6,76.7,46.2,0.87,413.0,30,223,0.162,1243.0,,371.0,23.1,4.0,224,0,0,0,22.6,93.0,6.73,11,0
WP-010432,Churu,handpump_india_mk2,handpump,gram_panchayat,6.2,44.0,16.8,-0.04,350.0,29,127,0.496,1252.0,3.11,280.0,28.4,7.6,150,1,1,0,3.2,90.1,5.87,3,0
WP-010433,Bikaner,piped_standpost,grid_electric,gram_panchayat,11.5,90.6,74.7,1.33,197.0,22,127,0.221,978.0,1.01,338.0,13.0,7.5,209,0,1,1,1.0,99.5,7.23,9,0
WP-010434,Nagaur,piped_standpost,grid_electric,unmanaged,19.0,109.1,48.2,0.98,486.0,18,96,0.212,1384.0,0.48,330.0,14.0,5.1,946,0,0,3,0.5,88.5,,10,1
WP-010435,Pali,handpump_india_mk2,handpump,village_water_committee,9.1,63.7,23.8,0.69,284.0,31,198,0.907,1475.0,0.84,542.0,38.7,,203,1,1,2,0.5,93.3,9.78,11,0
WP-010436,Barmer,submersible_borewell,solar_pv,gram_panchayat,11.3,64.1,22.4,1.27,297.0,18,93,0.179,1548.0,1.98,663.0,5.3,6.7,132,1,1,1,0.5,90.2,8.17,6,0
WP-010437,Nagaur,handpump_mk3,handpump,unmanaged,6.7,70.8,42.4,1.08,501.0,20,93,0.473,1221.0,1.44,459.0,20.1,6.7,388,0,1,3,6.2,86.8,6.39,2,0
WP-010438,Jodhpur,piped_standpost,solar_pv,village_water_committee,14.2,73.2,42.7,1.28,386.0,66,397,0.618,1243.0,0.41,251.0,41.3,6.4,238,0,0,4,0.5,88.9,6.65,1,0
WP-010439,Barmer,handpump_mk3,handpump,unmanaged,4.2,110.7,59.6,1.32,60.0,42,202,0.779,1141.0,1.21,337.0,33.3,6.2,514,0,0,1,12.6,86.3,8.83,9,0
WP-010440,Jaisalmer,handpump_mk3,handpump,gram_panchayat,2.8,138.1,76.0,1.34,443.0,40,239,1.137,1708.0,1.68,640.0,10.6,7.0,374,1,0,1,0.8,91.6,10.0,8,1
WP-010441,Churu,handpump_india_mk2,handpump,private_operator,6.4,85.7,46.5,0.89,300.0,11,49,0.333,2115.0,1.11,884.0,8.4,6.6,87,1,1,1,0.5,90.0,5.45,2,0
WP-010442,Jaisalmer,piped_standpost,grid_electric,gram_panchayat,9.8,82.4,28.5,1.55,328.0,128,625,0.531,2051.0,,562.0,14.5,5.5,282,1,1,0,0.5,98.2,6.04,2,0
WP-010443,Nagaur,handpump_india_mk2,handpump,unmanaged,2.7,62.1,31.3,0.31,355.0,18,85,0.373,1856.0,1.28,618.0,30.9,4.3,287,0,0,0,11.1,93.2,5.99,2,0
WP-010444,Jhunjhunu,piped_standpost,grid_electric,unmanaged,21.0,89.3,60.6,0.94,554.0,26,113,0.171,1574.0,0.58,602.0,9.6,4.6,199,0,0,4,0.5,80.4,6.7,11,0
WP-010445,Udaipur,handpump_india_mk2,handpump,village_water_committee,3.7,67.0,36.6,0.18,658.0,30,133,0.564,1327.0,0.23,502.0,1.2,4.0,65,0,1,1,0.5,96.4,5.14,3,0
WP-010446,Jaisalmer,submersible_borewell,grid_electric,private_operator,5.3,114.7,76.4,1.15,171.0,35,226,0.434,2208.0,1.19,734.0,33.6,7.5,155,1,0,1,0.5,93.9,9.18,4,0
WP-010447,Churu,handpump_mk3,handpump,village_water_committee,9.9,74.8,55.8,1.21,271.0,30,208,1.095,1289.0,1.16,543.0,24.7,6.6,58,0,1,6,1.4,73.3,7.86,12,0
WP-010448,Jaisalmer,handpump_india_mk2,handpump,village_water_committee,9.0,122.1,103.8,1.11,281.0,21,85,0.389,2404.0,1.12,1054.0,8.9,7.9,136,1,1,1,0.5,84.1,10.0,6,0
WP-010449,Churu,handpump_india_mk2,handpump,gram_panchayat,14.5,86.0,54.7,0.95,265.0,17,107,0.492,852.0,1.07,317.0,27.4,7.7,122,1,1,1,0.5,94.5,8.64,11,0
WP-010450,Churu,handpump_india_mk2,handpump,gram_panchayat,11.7,71.8,23.7,1.3,438.0,21,119,0.611,1148.0,0.49,282.0,7.9,,42,1,1,2,0.5,87.2,7.35,3,0
WP-010451,Bhilwara,piped_standpost,grid_electric,gram_panchayat,3.8,31.3,7.9,0.28,659.0,5,27,0.053,1396.0,0.19,385.0,23.7,3.5,180,1,0,2,0.5,,4.48,10,0
WP-010452,Churu,submersible_borewell,grid_electric,village_water_committee,5.5,75.0,50.8,1.28,368.0,76,333,0.705,1490.0,1.0,429.0,24.4,3.9,378,1,0,2,6.9,90.8,6.52,3,0
WP-010453,Banswara,handpump_india_mk2,handpump,village_water_committee,10.4,44.1,19.0,0.45,515.0,135,834,3.2,781.0,0.12,247.0,32.3,6.1,160,1,1,7,16.3,70.3,8.94,8,1
WP-010454,Jaisalmer,handpump_mk3,handpump,village_water_committee,6.6,78.9,49.5,1.69,324.0,90,366,1.144,1528.0,0.24,333.0,11.2,6.9,141,1,1,0,0.5,91.1,8.41,3,0
WP-010455,Barmer,handpump_india_mk2,handpump,village_water_committee,3.7,100.3,59.8,0.91,396.0,48,252,1.4,2117.0,2.59,735.0,25.0,5.5,270,1,0,4,5.5,79.6,8.23,9,0
WP-010456,Barmer,submersible_borewell,grid_electric,village_water_committee,1.4,82.0,26.0,1.37,192.0,45,217,0.343,2386.0,2.56,770.0,12.1,5.5,6,1,0,0,0.8,96.1,7.4,6,0
WP-010457,Nagaur,piped_standpost,grid_electric,unmanaged,16.6,66.3,20.7,1.14,218.0,35,182,0.343,1183.0,0.19,287.0,26.3,6.9,234,0,0,1,4.9,88.0,5.34,11,1
WP-010458,Bikaner,piped_standpost,grid_electric,village_water_committee,5.3,75.5,31.0,0.52,119.0,34,216,0.538,1353.0,1.5,523.0,21.2,7.9,18,1,0,1,0.5,98.7,5.97,10,0
WP-010459,Jaisalmer,piped_standpost,solar_pv,unmanaged,10.4,73.3,47.2,1.33,91.0,24,95,0.152,3066.0,1.14,1221.0,12.4,4.6,145,0,0,2,0.5,89.0,8.59,7,0
WP-010460,Bikaner,handpump_india_mk2,handpump,village_water_committee,3.9,81.1,47.8,1.35,282.0,20,88,0.399,2052.0,2.56,498.0,97.8,3.1,67,1,0,0,39.9,96.0,7.68,6,1
WP-010461,Banswara,handpump_india_mk2,handpump,gram_panchayat,9.2,43.8,9.2,0.34,686.0,7,35,0.126,706.0,0.41,152.0,19.4,6.1,170,0,0,0,3.6,94.2,4.12,7,0
WP-010462,Bhilwara,piped_standpost,grid_electric,village_water_committee,1.6,60.2,24.3,1.16,292.0,29,177,0.387,1542.0,0.83,638.0,8.7,6.0,215,1,1,1,0.5,,3.95,2,0
WP-010463,Barmer,handpump_india_mk2,handpump,village_water_committee,3.9,99.2,37.2,0.75,335.0,26,150,0.339,2353.0,1.16,1034.0,7.2,6.3,122,1,0,1,0.5,92.1,7.11,12,0
WP-010464,Udaipur,handpump_india_mk2,handpump,gram_panchayat,5.9,79.9,28.3,0.16,654.0,31,206,0.977,1274.0,0.83,487.0,18.1,7.7,300,0,0,2,0.5,95.5,5.96,5,0
WP-010465,Bikaner,handpump_india_mk2,handpump,village_water_committee,4.3,106.4,59.0,0.93,482.0,40,220,1.219,2046.0,0.69,751.0,17.1,6.5,59,1,0,1,0.5,91.3,7.01,2,0
WP-010466,Nagaur,piped_standpost,solar_pv,gram_panchayat,4.7,56.5,28.0,0.71,277.0,33,186,0.291,1435.0,0.07,538.0,19.5,5.2,280,1,1,1,0.5,96.0,6.21,3,0
WP-010467,Jodhpur,submersible_borewell,grid_electric,gram_panchayat,12.0,98.7,68.4,1.15,513.0,32,158,0.186,1965.0,1.07,543.0,12.8,7.3,158,0,0,3,3.2,85.2,,12,0
WP-010468,Nagaur,spring_box,gravity,private_operator,5.3,7.1,2.2,1.25,354.0,19,63,0.27,1953.0,0.52,802.0,11.4,6.1,84,1,1,1,0.5,90.5,4.33,3,0
